time	V(probe)
5.891573398491538e-09	2.628251e+00
5.895418845554381e-09	2.625452e+00
5.899800224050475e-09	2.622197e+00
5.906614899568916e-09	2.616488e+00
5.912319202470453e-09	2.612230e+00
5.918818835627352e-09	2.608122e+00
5.923218563594028e-09	2.604799e+00
5.930211314402462e-09	2.600986e+00
5.934922440472090e-09	2.597998e+00
5.939500364515713e-09	2.595923e+00
5.945623372475377e-09	2.592985e+00
5.956245331068949e-09	2.589245e+00
5.964247732558851e-09	2.587272e+00
5.968887073923034e-09	2.586413e+00
5.973040521962788e-09	2.585957e+00
5.978050484547620e-09	2.585609e+00
5.984389000068607e-09	2.585585e+00
5.993086469025629e-09	2.586296e+00
5.999711054863898e-09	2.587404e+00
6.004528195671324e-09	2.588508e+00
6.010336224273618e-09	2.590165e+00
6.016610775998108e-09	2.592340e+00
6.025023592852726e-09	2.595846e+00
6.032920988814643e-09	2.599712e+00
6.040568673804977e-09	2.603936e+00
6.046319994872955e-09	2.607394e+00
6.053058327838062e-09	2.611712e+00
6.059201578693735e-09	2.615808e+00
6.070008570446908e-09	2.623574e+00
6.079376202463041e-09	2.630546e+00
6.088368533877886e-09	2.637372e+00
6.093986963849829e-09	2.641658e+00
6.099103579337453e-09	2.645526e+00
6.104408280974498e-09	2.649540e+00
6.112044848781430e-09	2.655184e+00
6.119682670924617e-09	2.660655e+00
6.126534718378886e-09	2.665369e+00
6.134195757146069e-09	2.670372e+00
6.142454825044427e-09	2.675386e+00
6.147002842838099e-09	2.677958e+00
6.151804987952011e-09	2.680493e+00
6.157265007057622e-09	2.683193e+00
6.163996802947484e-09	2.686155e+00
6.171395473312840e-09	2.688939e+00
6.181506375612160e-09	2.691894e+00
6.188598171993555e-09	2.693356e+00
6.194419842948663e-09	2.694163e+00
6.199242736010029e-09	2.694568e+00
6.203339772169843e-09	2.694716e+00
6.206902363956842e-09	2.694691e+00
6.210264098993485e-09	2.694563e+00
6.213375875498368e-09	2.694346e+00
6.219599428508134e-09	2.693560e+00
6.232046534527666e-09	2.690846e+00
6.245772435767200e-09	2.686141e+00
6.250882153256951e-09	2.683962e+00
6.255679043710550e-09	2.681723e+00
6.258947565135231e-09	2.680049e+00
6.263082712983981e-09	2.677928e+00
6.267547878539553e-09	2.675494e+00
6.274384369853872e-09	2.671438e+00
6.280908156026444e-09	2.667369e+00
6.289314490838172e-09	2.661853e+00
6.299836543966261e-09	2.654634e+00
6.308941972612839e-09	2.648237e+00
6.313402957554513e-09	2.645049e+00
6.317517013840175e-09	2.642129e+00
6.321922457332674e-09	2.639018e+00
6.327636002926693e-09	2.635026e+00
6.333759289671960e-09	2.630830e+00
6.340955883743089e-09	2.626056e+00
6.349662776887518e-09	2.620579e+00
6.354390231749079e-09	2.617770e+00
6.357324446446975e-09	2.616095e+00
6.359695786084140e-09	2.614895e+00
6.362592516143247e-09	2.613229e+00
6.365406937559826e-09	2.611680e+00
6.371035780392984e-09	2.609057e+00
6.377130914515893e-09	2.606401e+00
6.382346066941010e-09	2.604457e+00
6.388089408729500e-09	2.602442e+00
6.394506079480037e-09	2.600640e+00
6.399624815116366e-09	2.599486e+00
6.405671155482852e-09	2.598456e+00
6.410456579071804e-09	2.597901e+00
6.413494676494682e-09	2.597844e+00
6.416960089337310e-09	2.597521e+00
6.420371488220280e-09	2.597259e+00
6.427194285986222e-09	2.597811e+00
6.435489022553102e-09	2.598846e+00
6.446405920118994e-09	2.601284e+00
6.453341443762832e-09	2.603457e+00
6.458883068095617e-09	2.605532e+00
6.464805561794045e-09	2.608073e+00
6.467030821609862e-09	2.609112e+00
6.468962379625829e-09	2.609884e+00
