time	V(probe)
8.161750483021607e-09	-1.550731e-01
8.177374443652747e-09	-1.494082e-01
8.193417247437832e-09	-1.431341e-01
8.213490092879584e-09	-1.346237e-01
8.250076161884851e-09	-1.172919e-01
8.289764975465800e-09	-9.607313e-02
8.336792620455252e-09	-6.842385e-02
8.380160028095715e-09	-4.153271e-02
8.441219229258060e-09	-3.786017e-03
8.476344349100629e-09	1.708292e-02
8.509510578857475e-09	3.583786e-02
8.547373854676593e-09	5.607100e-02
8.610347065201159e-09	8.704449e-02
8.662501077416253e-09	1.101592e-01
8.706322185088469e-09	1.276168e-01
8.757332183077328e-09	1.451803e-01
8.805172977901540e-09	1.583741e-01
8.841475573026895e-09	1.658518e-01
8.864452444817902e-09	1.692919e-01
8.885191362941370e-09	1.714564e-01
8.906032915485843e-09	1.726895e-01
8.926711833460607e-09	1.729583e-01
8.957402266270683e-09	1.716158e-01
8.985614010738217e-09	1.686148e-01
9.013240889948651e-09	1.641658e-01
9.042064942729300e-09	1.581189e-01
9.065679086948270e-09	1.522353e-01
9.085436451133809e-09	1.467582e-01
9.109552163879899e-09	1.394633e-01
9.134764336689854e-09	1.311684e-01
9.159052563266930e-09	1.225480e-01
9.192056905818870e-09	1.098138e-01
9.234754849344762e-09	9.152468e-02
9.261283260397097e-09	7.910343e-02
9.285475139331820e-09	6.707811e-02
9.311277265999011e-09	5.353383e-02
9.338238383719339e-09	3.864862e-02
9.370831371969030e-09	1.985769e-02
9.400655961238276e-09	2.210255e-03
9.437308859998915e-09	-1.940776e-02
9.466106033613521e-09	-3.590817e-02
9.492365552600988e-09	-5.029696e-02
9.523119858310763e-09	-6.616606e-02
9.556772394882534e-09	-8.220223e-02
9.584433018386163e-09	-9.432460e-02
9.614902361903956e-09	-1.066322e-01
9.643795179987220e-09	-1.173756e-01
9.676618157716465e-09	-1.285549e-01
9.711061777501111e-09	-1.390698e-01
9.746180347767872e-09	-1.482994e-01
9.785443521167466e-09	-1.563749e-01
9.831207978416099e-09	-1.620324e-01
9.854116509681736e-09	-1.631414e-01
9.875016175059983e-09	-1.630816e-01
9.895335038898606e-09	-1.620513e-01
9.914230564218009e-09	-1.602603e-01
9.940768147744653e-09	-1.564719e-01
9.991066264039623e-09	-1.456999e-01
1.003772776813211e-08	-1.321738e-01
1.007157269648280e-08	-1.207260e-01
1.008672184795714e-08	-1.152522e-01
1.009996095516566e-08	-1.103257e-01
1.011765174719796e-08	-1.035456e-01
1.013683962033087e-08	-9.596057e-02
1.015738306422973e-08	-8.760265e-02
1.017166116283080e-08	-8.166631e-02
1.018940921104125e-08	-7.415947e-02
1.020580992184716e-08	-6.710108e-02
1.022280936616225e-08	-5.967104e-02
1.024389422172157e-08	-5.031801e-02
1.026646625023792e-08	-4.016358e-02
1.031161030727062e-08	-1.955364e-02
1.035334136095293e-08	-3.056791e-04
1.040605316342656e-08	2.394311e-02
1.044135927245040e-08	3.990420e-02
1.048307009702770e-08	5.796142e-02
1.052947593735001e-08	7.633148e-02
1.056922715933651e-08	9.011500e-02
1.059838153299990e-08	9.889359e-02
1.062864696920012e-08	1.067854e-01
1.066063874904032e-08	1.138409e-01
1.070842326794139e-08	1.221280e-01
1.075996830199087e-08	1.283277e-01
1.078867844886539e-08	1.306304e-01
1.081660789505162e-08	1.320520e-01
1.085008514317548e-08	1.325280e-01
1.088578730842486e-08	1.313107e-01
1.091537764782407e-08	1.287816e-01
1.092984905736243e-08	1.270096e-01
1.094139262163267e-08	1.253389e-01
1.095269285172377e-08	1.234839e-01
1.096877097167208e-08	1.204858e-01
1.099066782925006e-08	1.157769e-01
1.101680472412919e-08	1.093239e-01
1.104530315588541e-08	1.014103e-01
1.109198659689526e-08	8.694328e-02
1.112787286611637e-08	7.490260e-02
1.114769764927375e-08	6.802845e-02
1.116513877050068e-08	6.188609e-02
1.118689468431510e-08	5.409921e-02
1.121243775790038e-08	4.477829e-02
1.123338056487864e-08	3.699286e-02
1.125816467510638e-08	2.759152e-02
1.129375267665127e-08	1.366789e-02
1.132715068186757e-08	1.365680e-04
1.135721788165443e-08	-1.233578e-02
1.139271226589612e-08	-2.713269e-02
1.144834757955259e-08	-4.961126e-02
1.150291705966100e-08	-6.976946e-02
1.154253065373813e-08	-8.262957e-02
1.157645514742437e-08	-9.219672e-02
1.160876457641326e-08	-9.999312e-02
1.164376776911378e-08	-1.070094e-01
1.167830228785382e-08	-1.125506e-01
1.170302767019076e-08	-1.157112e-01
1.173626046936385e-08	-1.188874e-01
1.176954372419207e-08	-1.207872e-01
1.178943917445610e-08	-1.212899e-01
1.180370901942633e-08	-1.213513e-01
1.182277776310635e-08	-1.210309e-01
1.184434247990376e-08	-1.200948e-01
1.188287503998543e-08	-1.168639e-01
1.191981116615210e-08	-1.118751e-01
1.195316462838246e-08	-1.057584e-01
1.197366231203899e-08	-1.012271e-01
1.198828498937256e-08	-9.763431e-02
1.200291815868323e-08	-9.374749e-02
1.201999543975576e-08	-8.886553e-02
1.205415000190081e-08	-7.814080e-02
1.208985073048138e-08	-6.580015e-02
1.212692522288504e-08	-5.209395e-02
1.216461681882112e-08	-3.754419e-02
1.220692155182842e-08	-2.088894e-02
1.224912514173326e-08	-4.389262e-03
1.227389104510663e-08	5.085554e-03
1.230047428113896e-08	1.501777e-02
1.232757855129793e-08	2.489477e-02
1.235369682151234e-08	3.419172e-02
1.238357439298869e-08	4.455125e-02
1.241638944285957e-08	5.550309e-02
1.245920752772513e-08	6.882056e-02
1.250473829578349e-08	8.125939e-02
1.255020710031527e-08	9.131484e-02
1.257978807416030e-08	9.637058e-02
1.260801618796816e-08	1.000232e-01
1.263137521108360e-08	1.021831e-01
1.265315077860374e-08	1.035229e-01
1.267866508379012e-08	1.043370e-01
1.270526173633617e-08	1.044229e-01
1.272765170966699e-08	1.039744e-01
1.275106886780253e-08	1.030701e-01
1.277237325841528e-08	1.019027e-01
1.279430459624449e-08	1.003755e-01
1.281894883592232e-08	9.824533e-02
1.285537558740227e-08	9.418554e-02
1.289099014388084e-08	8.904602e-02
1.291597042386908e-08	8.469941e-02
1.293187182892736e-08	8.160635e-02
1.295458811390521e-08	7.675634e-02
1.297942168404910e-08	7.090089e-02
1.300804825294063e-08	6.350407e-02
1.303984977238697e-08	5.461983e-02
1.307660896183015e-08	4.375429e-02
1.310795102041597e-08	3.422383e-02
1.313705119849208e-08	2.533546e-02
1.316850181130984e-08	1.581525e-02
1.320188706431441e-08	5.882109e-03
1.323335244600428e-08	-3.300066e-03
1.327172384005231e-08	-1.426319e-02
1.331620167029685e-08	-2.661698e-02
1.337333812418653e-08	-4.178374e-02
1.341343378274814e-08	-5.183734e-02
1.345460285216381e-08	-6.147843e-02
1.350426932644126e-08	-7.182475e-02
1.355498907935647e-08	-8.045764e-02
1.358904934610274e-08	-8.494665e-02
1.361857880631110e-08	-8.789954e-02
1.364572372135184e-08	-8.980986e-02
1.367320447727965e-08	-9.094037e-02
1.369996684518326e-08	-9.126569e-02
1.371923628681919e-08	-9.103721e-02
1.373471560611249e-08	-9.058566e-02
1.375295780007243e-08	-8.976651e-02
1.377124651114151e-08	-8.865535e-02
1.379276284521963e-08	-8.701012e-02
1.381452244474698e-08	-8.500575e-02
1.383742326159263e-08	-8.255424e-02
1.385803410824190e-08	-8.005843e-02
1.388569512266121e-08	-7.627171e-02
1.391136821352477e-08	-7.228751e-02
1.393884041665466e-08	-6.748223e-02
1.395541805025446e-08	-6.429487e-02
1.398135611341484e-08	-5.885986e-02
1.401255356143211e-08	-5.159442e-02
1.404670346065352e-08	-4.275678e-02
1.407386012768955e-08	-3.510743e-02
1.409990471469013e-08	-2.732169e-02
1.413158457247697e-08	-1.741316e-02
1.416458697684352e-08	-6.848118e-03
1.419452873588179e-08	2.678758e-03
1.421472495201203e-08	8.954755e-03
1.423670756194986e-08	1.557992e-02
1.426149565399917e-08	2.276654e-02
1.429179204045530e-08	3.114855e-02
1.433041824563846e-08	4.124173e-02
1.436611794423681e-08	5.001568e-02
1.440018485470777e-08	5.788590e-02
1.444225617934772e-08	6.680793e-02
1.448043473308430e-08	7.392624e-02
1.451937365147503e-08	7.988507e-02
1.455549217049184e-08	8.392803e-02
1.458207125594672e-08	8.585924e-02
1.460533632623576e-08	8.678508e-02
1.463045578693521e-08	8.699559e-02
1.465166153675428e-08	8.656631e-02
1.467120903155574e-08	8.571712e-02
1.468776599889206e-08	8.468817e-02
1.469825445397524e-08	8.390152e-02
1.471155602899492e-08	8.276531e-02
1.472426796091573e-08	8.154239e-02
1.474084555109253e-08	7.975805e-02
1.475901161319050e-08	7.756921e-02
1.477798599151304e-08	7.503507e-02
1.479619210221460e-08	7.237653e-02
1.482481675869911e-08	6.778327e-02
1.485905175345979e-08	6.169486e-02
1.487530630882061e-08	5.859926e-02
1.489041272591309e-08	5.561497e-02
1.490936483482829e-08	5.172938e-02
1.492264454504060e-08	4.891347e-02
1.494037708680971e-08	4.503794e-02
1.496168584689631e-08	4.021090e-02
1.498944580620556e-08	3.366981e-02
1.501527735041427e-08	2.736069e-02
1.505399240062998e-08	1.762142e-02
1.511305454936762e-08	2.461606e-03
1.515967095034789e-08	-9.421868e-03
1.520962825469123e-08	-2.156179e-02
1.526143066932894e-08	-3.294838e-02
1.529229927246463e-08	-3.896574e-02
1.531786789422049e-08	-4.345925e-02
1.534996732120460e-08	-4.848904e-02
1.538099873874546e-08	-5.276014e-02
1.541534930406150e-08	-5.688597e-02
1.545476031962313e-08	-6.090816e-02
1.549907667519122e-08	-6.456114e-02
1.553812924738093e-08	-6.698613e-02
1.557731837804385e-08	-6.853827e-02
1.561291660405321e-08	-6.900536e-02
1.563783574305439e-08	-6.870900e-02
1.565391631222892e-08	-6.822412e-02
1.566717449912260e-08	-6.765027e-02
1.568422396761455e-08	-6.668950e-02
1.570791182766272e-08	-6.496674e-02
1.573648668707646e-08	-6.234825e-02
1.577224817179239e-08	-5.837468e-02
1.580239826957999e-08	-5.454561e-02
1.582820380432768e-08	-5.100532e-02
1.584998307347534e-08	-4.787074e-02
1.587795836350423e-08	-4.368812e-02
1.588752537073302e-08	-4.222162e-02
1.589397232672767e-08	-4.122476e-02
1.590017075576938e-08	-4.025960e-02
1.591122154594040e-08	-3.852222e-02
1.592425508121210e-08	-3.644378e-02
1.593547465690295e-08	-3.462817e-02
1.594747808660634e-08	-3.265363e-02
1.596302097849928e-08	-3.003978e-02
1.598297234572595e-08	-2.656900e-02
1.600484188378690e-08	-2.258988e-02
1.603068949570227e-08	-1.761994e-02
1.605491141899462e-08	-1.269539e-02
1.608690049582090e-08	-5.842523e-03
1.611862327792301e-08	1.228684e-03
1.615536458712646e-08	9.514974e-03
1.618342803238245e-08	1.574821e-02
1.621423462349463e-08	2.234893e-02
1.624909392044144e-08	2.940803e-02
1.629526935229046e-08	3.797183e-02
1.633759219244423e-08	4.497475e-02
1.638456450472915e-08	5.176967e-02
1.643166429358053e-08	5.752558e-02
1.646330380609607e-08	6.075990e-02
1.649753586250236e-08	6.359589e-02
1.653332352371753e-08	6.569108e-02
1.656530108049009e-08	6.670449e-02
1.659563964200659e-08	6.685925e-02
1.663011549628902e-08	6.606164e-02
1.666167261144900e-08	6.442557e-02
1.667886663843903e-08	6.317326e-02
1.671325469241910e-08	5.993132e-02
1.673983452995960e-08	5.677526e-02
1.676738094941115e-08	5.295391e-02
1.679846598618086e-08	4.805404e-02
1.683339526282348e-08	4.195524e-02
1.685770575780255e-08	3.742806e-02
1.688526483743308e-08	3.210476e-02
1.691789015806747e-08	2.563407e-02
1.693331206493617e-08	2.253541e-02
1.694593061173844e-08	1.999250e-02
1.695859072177203e-08	1.743832e-02
1.697229964438297e-08	1.466904e-02
1.698582515939242e-08	1.193269e-02
1.700198486349925e-08	8.657578e-03
1.701972057504583e-08	5.057588e-03
1.705519199813899e-08	-2.133815e-03
1.709202735314124e-08	-9.554986e-03
1.713541451584183e-08	-1.813632e-02
1.717212809636733e-08	-2.515290e-02
1.720797419805112e-08	-3.162908e-02
1.724699353860820e-08	-3.802612e-02
1.728109118538729e-08	-4.287102e-02
1.730724292123052e-08	-4.602240e-02
1.733143005116884e-08	-4.846140e-02
1.735900681333221e-08	-5.067895e-02
1.738900049013280e-08	-5.244240e-02
1.742618110867033e-08	-5.379531e-02
1.745997124289036e-08	-5.435110e-02
1.747966387884725e-08	-5.442866e-02
1.750037249573921e-08	-5.433920e-02
1.752600059699519e-08	-5.398655e-02
1.755104839091840e-08	-5.336912e-02
1.758039719339113e-08	-5.226853e-02
1.761217499795505e-08	-5.056933e-02
1.764344436371031e-08	-4.833679e-02
1.765799973266039e-08	-4.710004e-02
1.766961455888604e-08	-4.602289e-02
1.768384024760762e-08	-4.459820e-02
1.770464046729767e-08	-4.231642e-02
1.772940779914679e-08	-3.931963e-02
1.775275481129980e-08	-3.626114e-02
1.778677812524793e-08	-3.152277e-02
1.781021666994952e-08	-2.813320e-02
1.784043491228352e-08	-2.370220e-02
1.787291732582709e-08	-1.892763e-02
1.789924883933428e-08	-1.508009e-02
1.792864376721526e-08	-1.081908e-02
1.795730499806441e-08	-6.687100e-03
1.799003801954084e-08	-1.977357e-03
1.803166674668744e-08	4.003234e-03
1.807100992335539e-08	9.616852e-03
1.812318022708189e-08	1.688251e-02
1.816802298243981e-08	2.283707e-02
1.822324262590987e-08	2.958353e-02
1.827667118338902e-08	3.529863e-02
1.830730526280106e-08	3.813973e-02
1.833675971926582e-08	4.051968e-02
1.837010490689228e-08	4.275671e-02
1.839542493221518e-08	4.411692e-02
1.842430551552852e-08	4.531523e-02
1.844611988070296e-08	4.598207e-02
1.845759770103074e-08	4.625481e-02
1.846708590248697e-08	4.644112e-02
1.847685770346055e-08	4.659647e-02
1.849640130540771e-08	4.679663e-02
1.851747341105244e-08	4.684669e-02
1.853769473706860e-08	4.673135e-02
1.855892563442783e-08	4.643438e-02
1.859045937930850e-08	4.564625e-02
1.862815332915277e-08	4.412401e-02
1.867764470372028e-08	4.107395e-02
1.872307196709070e-08	3.713729e-02
1.875264007856102e-08	3.396228e-02
1.878237240214835e-08	3.028870e-02
1.881873158308610e-08	2.520533e-02
1.885148116890784e-08	2.017249e-02
1.889091355775003e-08	1.376253e-02
1.891925106892478e-08	9.053180e-03
1.893819994059447e-08	5.912926e-03
1.895863748393933e-08	2.562852e-03
1.898266388878957e-08	-1.311262e-03
1.900776380314959e-08	-5.282427e-03
1.905796363186963e-08	-1.301802e-02
1.908987864184579e-08	-1.780614e-02
1.911814615584718e-08	-2.196100e-02
1.914999479828724e-08	-2.650414e-02
1.918415717208735e-08	-3.112157e-02
1.922829192332568e-08	-3.646177e-02
1.927348037098521e-08	-4.088996e-02
1.929339025575121e-08	-4.243256e-02
1.931449608909918e-08	-4.376017e-02
1.934254308537854e-08	-4.503097e-02
1.936981431172758e-08	-4.573879e-02
1.939162096621941e-08	-4.594808e-02
1.941701068408381e-08	-4.582642e-02
1.943557106139686e-08	-4.551001e-02
1.945423441035733e-08	-4.501692e-02
1.947594375265459e-08	-4.423933e-02
1.950436594373480e-08	-4.291181e-02
1.953487168888047e-08	-4.111722e-02
1.956713187530031e-08	-3.881946e-02
1.959883693101685e-08	-3.617275e-02
1.963875196493157e-08	-3.231279e-02
1.965502156381313e-08	-3.057578e-02
1.966980542248568e-08	-2.891894e-02
1.968444503488904e-08	-2.720923e-02
1.970132488796955e-08	-2.515782e-02
1.972323408414717e-08	-2.238128e-02
1.975137888616199e-08	-1.866106e-02
1.979203161124826e-08	-1.307942e-02
1.983603043973807e-08	-6.915260e-03
1.988431586312835e-08	-2.451992e-04
1.994995324493858e-08	8.176461e-03
1.998261117228874e-08	1.195458e-02
2.000292651119190e-08	1.413210e-02
2.002721510839950e-08	1.656266e-02
2.005294811080804e-08	1.895015e-02
2.008064011043511e-08	2.132874e-02
2.011417056242009e-08	2.396984e-02
2.015135348677006e-08	2.660489e-02
2.020368232959967e-08	2.977777e-02
2.025398810923416e-08	3.219001e-02
2.029773815532024e-08	3.370826e-02
2.032930159566350e-08	3.441823e-02
2.035546112177028e-08	3.472735e-02
2.037908683346659e-08	3.476817e-02
2.039914151754337e-08	3.461879e-02
2.041718661106951e-08	3.434196e-02
2.043320048766440e-08	3.398865e-02
2.044905244974850e-08	3.354623e-02
2.047576351347154e-08	3.261846e-02
2.050212506283661e-08	3.151593e-02
2.051864733176064e-08	3.075000e-02
2.053448601062369e-08	2.997542e-02
2.055086160079393e-08	2.914190e-02
2.056618190652215e-08	2.833822e-02
2.058031718912292e-08	2.757971e-02
2.059783383469583e-08	2.662070e-02
