time	V(probe)	V(n024)
1.316140957466580e-08	-2.549455e-02	-2.565666e-02
1.317901052323225e-08	-2.470615e-02	-2.486827e-02
1.320272741720046e-08	-2.355571e-02	-2.371783e-02
1.322599472722942e-08	-2.235655e-02	-2.251870e-02
1.324858481456708e-08	-2.115326e-02	-2.131541e-02
1.326209647539974e-08	-2.042419e-02	-2.058638e-02
1.327619294312464e-08	-1.966199e-02	-1.982418e-02
1.328696084628000e-08	-1.908059e-02	-1.924283e-02
1.329759246520018e-08	-1.850840e-02	-1.867065e-02
1.331118014393000e-08	-1.777996e-02	-1.794223e-02
1.333337886126841e-08	-1.659461e-02	-1.675688e-02
1.335607544627446e-08	-1.538291e-02	-1.554528e-02
1.337835419593601e-08	-1.418131e-02	-1.434374e-02
1.340437121943991e-08	-1.273741e-02	-1.289991e-02
1.342898279277362e-08	-1.131334e-02	-1.147590e-02
1.345267573043283e-08	-9.889174e-03	-1.005174e-02
1.347860548637965e-08	-8.293850e-03	-8.456566e-03
1.350432251511624e-08	-6.710426e-03	-6.873223e-03
1.353063677984120e-08	-5.131070e-03	-5.293951e-03
1.356416914118569e-08	-3.241990e-03	-3.404979e-03
1.359579969076857e-08	-1.635501e-03	-1.798592e-03
1.362121477765216e-08	-4.863946e-04	-6.495666e-04
1.364463598083081e-08	4.644248e-04	3.011793e-04
1.367057383862386e-08	1.421969e-03	1.258645e-03
1.369454319880242e-08	2.253822e-03	2.090426e-03
1.371863084549807e-08	3.080462e-03	2.916997e-03
1.374937311344344e-08	4.181772e-03	4.018224e-03
1.376881815919258e-08	4.925302e-03	4.761706e-03
1.378310262035115e-08	5.499005e-03	5.335374e-03
1.379691753229720e-08	6.073012e-03	5.909350e-03
1.381148110572693e-08	6.691547e-03	6.527853e-03
1.382688843617999e-08	7.349874e-03	7.186178e-03
1.384045614709548e-08	7.923148e-03	7.759398e-03
1.385477533748269e-08	8.511530e-03	8.347757e-03
1.386945132401748e-08	9.088770e-03	8.924995e-03
1.389222851754857e-08	9.921723e-03	9.757898e-03
1.391431607953800e-08	1.065372e-02	1.048987e-02
1.392723983322798e-08	1.104916e-02	1.088530e-02
1.393537466338485e-08	1.128715e-02	1.112328e-02
1.394529800042024e-08	1.156830e-02	1.140443e-02
1.395475076088322e-08	1.182914e-02	1.166527e-02
1.397307248890661e-08	1.232662e-02	1.216274e-02
1.399070156162139e-08	1.280854e-02	1.264466e-02
1.401151057901350e-08	1.340392e-02	1.324005e-02
1.403296928850803e-08	1.406631e-02	1.390245e-02
1.405572259598691e-08	1.483146e-02	1.466762e-02
1.408103528213259e-08	1.575037e-02	1.558655e-02
1.410415651192226e-08	1.663160e-02	1.646781e-02
1.412761720573800e-08	1.753972e-02	1.737597e-02
1.415171436184210e-08	1.846082e-02	1.829711e-02
1.417220590208596e-08	1.921769e-02	1.905403e-02
1.419246327630190e-08	1.993009e-02	1.976646e-02
1.421468937192017e-08	2.066374e-02	2.050012e-02
1.423256882040210e-08	2.121555e-02	2.105204e-02
1.424583388536587e-08	2.160263e-02	2.143918e-02
1.426145854918124e-08	2.203342e-02	2.187000e-02
1.427590162913892e-08	2.240583e-02	2.224246e-02
1.429904892876546e-08	2.294404e-02	2.278075e-02
1.432385223224102e-08	2.342914e-02	2.326594e-02
1.435124244424272e-08	2.383779e-02	2.367471e-02
1.438250818473266e-08	2.412490e-02	2.396195e-02
1.441180459767506e-08	2.421484e-02	2.405202e-02
1.444358166586827e-08	2.412059e-02	2.395793e-02
1.447302324614403e-08	2.386172e-02	2.369919e-02
1.451278636238044e-08	2.325222e-02	2.308990e-02
1.453814829587169e-08	2.270215e-02	2.253996e-02
1.456005112117169e-08	2.211879e-02	2.195672e-02
1.458651510918402e-08	2.127257e-02	2.111064e-02
1.461258642848694e-08	2.028665e-02	2.012486e-02
1.464748966014620e-08	1.874511e-02	1.858351e-02
1.467478113152351e-08	1.738123e-02	1.721977e-02
1.470254745295327e-08	1.587712e-02	1.571581e-02
1.473215181308983e-08	1.417523e-02	1.401407e-02
1.476552567249866e-08	1.216855e-02	1.200755e-02
1.479536780939838e-08	1.031361e-02	1.015275e-02
1.482309728674669e-08	8.552574e-03	8.391836e-03
1.485774142431243e-08	6.337834e-03	6.177244e-03
1.489008305566781e-08	4.310348e-03	4.149888e-03
1.492276723759759e-08	2.377179e-03	2.216840e-03
1.495206901135521e-08	8.046909e-04	6.444531e-04
1.498602015798521e-08	-7.695249e-04	-9.296566e-04
1.501894520023961e-08	-2.020544e-03	-2.180585e-03
1.504750777292367e-08	-2.894805e-03	-3.054776e-03
1.507923308532083e-08	-3.672401e-03	-3.832307e-03
1.510886804195682e-08	-4.255632e-03	-4.415487e-03
1.513502369154935e-08	-4.685190e-03	-4.844997e-03
1.515888215028440e-08	-5.019248e-03	-5.179042e-03
1.518642843487152e-08	-5.327431e-03	-5.487204e-03
1.521237210787701e-08	-5.512910e-03	-5.672671e-03
1.522766583613227e-08	-5.558529e-03	-5.718287e-03
1.524541321385863e-08	-5.534254e-03	-5.694012e-03
1.526104539632537e-08	-5.434282e-03	-5.594038e-03
1.527595883659620e-08	-5.264977e-03	-5.424740e-03
1.528993048324644e-08	-5.040334e-03	-5.200098e-03
1.530844411835023e-08	-4.648665e-03	-4.808447e-03
1.532462613617104e-08	-4.226128e-03	-4.385930e-03
1.533703817844165e-08	-3.858376e-03	-4.018184e-03
1.534791803475950e-08	-3.510599e-03	-3.670406e-03
1.535862609492860e-08	-3.150302e-03	-3.310133e-03
1.537970380064935e-08	-2.411358e-03	-2.571190e-03
1.539273121225270e-08	-1.945848e-03	-2.105727e-03
1.540488813360617e-08	-1.515691e-03	-1.675571e-03
1.541298715999703e-08	-1.234496e-03	-1.394432e-03
1.541879263894409e-08	-1.036818e-03	-1.196757e-03
1.542643051640275e-08	-7.826646e-04	-9.426004e-04
1.543378713723135e-08	-5.449202e-04	-7.048561e-04
1.544304128869913e-08	-2.565803e-04	-4.165582e-04
1.545176479648192e-08	3.650476e-06	-1.563341e-04
1.546013454851769e-08	2.425842e-04	8.259952e-05
1.547504982309365e-08	6.427667e-04	4.827817e-04
1.549248663149437e-08	1.071563e-03	9.114899e-04
1.551116852742494e-08	1.491003e-03	1.330930e-03
1.553141359653693e-08	1.912283e-03	1.752115e-03
1.555132612561201e-08	2.308502e-03	2.148282e-03
1.556348232171495e-08	2.548056e-03	2.387756e-03
1.557819080376421e-08	2.841270e-03	2.680976e-03
1.558972226694491e-08	3.075604e-03	2.915310e-03
1.560131305857193e-08	3.315395e-03	3.155101e-03
1.561668073773206e-08	3.637840e-03	3.477435e-03
1.563585520385749e-08	4.040528e-03	3.880121e-03
1.565526278741560e-08	4.439376e-03	4.278853e-03
1.567749068516741e-08	4.872336e-03	4.711744e-03
1.569862749046528e-08	5.250901e-03	5.090308e-03
1.572137988795672e-08	5.614902e-03	5.454173e-03
1.574583885765320e-08	5.952460e-03	5.791654e-03
1.577466660309937e-08	6.282845e-03	6.121951e-03
1.580112395608728e-08	6.527442e-03	6.366469e-03
1.583086066663037e-08	6.737296e-03	6.576236e-03
1.585812573940373e-08	6.866616e-03	6.705479e-03
1.588611700888023e-08	6.935138e-03	6.773923e-03
1.591101585511980e-08	6.945864e-03	6.784582e-03
1.592907170262429e-08	6.930480e-03	6.769150e-03
1.594566203983197e-08	6.906523e-03	6.745152e-03
1.596221587754244e-08	6.880677e-03	6.719264e-03
1.597662704817176e-08	6.862263e-03	6.700815e-03
1.599022539334248e-08	6.852993e-03	6.691513e-03
1.599925276696307e-08	6.853033e-03	6.691554e-03
1.601206546478967e-08	6.864361e-03	6.702832e-03
1.602386541624749e-08	6.888399e-03	6.726847e-03
1.604282842663263e-08	6.959550e-03	6.797959e-03
1.606430586052570e-08	7.093723e-03	6.932093e-03
1.608407307135531e-08	7.268861e-03	7.107198e-03
1.610631935208626e-08	7.519824e-03	7.358129e-03
1.612969612813832e-08	7.834312e-03	7.672587e-03
1.615978606368790e-08	8.296300e-03	8.134544e-03
1.619238209558644e-08	8.848196e-03	8.686414e-03
1.620938288749752e-08	9.151210e-03	8.989418e-03
1.622152584293911e-08	9.371889e-03	9.210090e-03
1.623213849695253e-08	9.566652e-03	9.404848e-03
1.624118046964426e-08	9.733321e-03	9.571512e-03
1.625105986077359e-08	9.915520e-03	9.753711e-03
1.626301446678277e-08	1.013523e-02	9.973413e-03
1.628118905207630e-08	1.046503e-02	1.030321e-02
1.630478193892719e-08	1.087981e-02	1.071800e-02
1.632199681556857e-08	1.116878e-02	1.100697e-02
1.633755514282127e-08	1.141609e-02	1.125427e-02
1.635328025862395e-08	1.164949e-02	1.148768e-02
1.636430169060862e-08	1.180233e-02	1.164053e-02
1.637789924836216e-08	1.197889e-02	1.181710e-02
1.639038361543259e-08	1.212980e-02	1.196801e-02
1.640832512192769e-08	1.232825e-02	1.216648e-02
1.642603465235821e-08	1.250315e-02	1.234140e-02
1.643669680449940e-08	1.259877e-02	1.243702e-02
1.644706393631058e-08	1.268526e-02	1.252352e-02
1.645677560277718e-08	1.276087e-02	1.259915e-02
1.647169745545684e-08	1.286792e-02	1.270620e-02
1.648642114297074e-08	1.296381e-02	1.280212e-02
1.650247888428536e-08	1.305895e-02	1.289726e-02
1.652217926309276e-08	1.316341e-02	1.300177e-02
1.654256485985617e-08	1.325616e-02	1.309455e-02
1.656108235153503e-08	1.332206e-02	1.316049e-02
1.657831829047685e-08	1.335926e-02	1.319771e-02
1.659678495281499e-08	1.335900e-02	1.319749e-02
1.661658864401594e-08	1.329179e-02	1.313031e-02
1.663593784852214e-08	1.313675e-02	1.297531e-02
1.664812343929577e-08	1.298479e-02	1.282338e-02
1.666384363376825e-08	1.271809e-02	1.255671e-02
1.667494181628465e-08	1.247940e-02	1.231804e-02
1.668453585650173e-08	1.223848e-02	1.207715e-02
1.669701785283152e-08	1.187733e-02	1.171602e-02
1.671122218218363e-08	1.140296e-02	1.124167e-02
1.672908905156514e-08	1.071875e-02	1.055746e-02
1.674988327543019e-08	9.819343e-03	9.658135e-03
1.677356469271729e-08	8.699765e-03	8.538606e-03
1.680013754274203e-08	7.386011e-03	7.224906e-03
1.681572638922020e-08	6.611695e-03	6.450641e-03
1.682563582531101e-08	6.125584e-03	5.964530e-03
1.683980492489771e-08	5.443986e-03	5.282960e-03
1.684932717242258e-08	4.996256e-03	4.835249e-03
1.686092172752223e-08	4.463244e-03	4.302260e-03
1.687441693656563e-08	3.859180e-03	3.698222e-03
1.689193023421231e-08	3.097301e-03	2.936376e-03
1.691122879728164e-08	2.276079e-03	2.115190e-03
1.693693154583574e-08	1.183695e-03	1.022853e-03
1.695497895607001e-08	4.008738e-04	2.400630e-04
1.696617414046310e-08	-9.707677e-05	-2.578686e-04
1.697477562111694e-08	-4.874534e-04	-6.482155e-04
1.698307056847746e-08	-8.705510e-04	-1.031315e-03
1.699079543974135e-08	-1.233092e-03	-1.393844e-03
1.700035946162182e-08	-1.689029e-03	-1.849760e-03
1.701208790326925e-08	-2.257120e-03	-2.417840e-03
1.702432456694591e-08	-2.857376e-03	-3.018078e-03
1.703723501296951e-08	-3.494288e-03	-3.654973e-03
1.704812996360963e-08	-4.030526e-03	-4.191210e-03
1.706037919285770e-08	-4.626855e-03	-4.787511e-03
1.707716452434564e-08	-5.422523e-03	-5.583160e-03
1.709230467264737e-08	-6.109233e-03	-6.269854e-03
1.710362929199955e-08	-6.598017e-03	-6.758628e-03
1.711341816987275e-08	-7.000480e-03	-7.161083e-03
1.712372286499670e-08	-7.402170e-03	-7.562771e-03
1.713334015637217e-08	-7.755591e-03	-7.916179e-03
1.714549246351676e-08	-8.171313e-03	-8.331891e-03
1.715789079770411e-08	-8.559337e-03	-8.719911e-03
1.717103077727912e-08	-8.930750e-03	-9.091318e-03
1.719283134631807e-08	-9.458566e-03	-9.619127e-03
1.721343018370757e-08	-9.859004e-03	-1.001956e-02
1.723282418791611e-08	-1.015187e-02	-1.031243e-02
1.725338682904816e-08	-1.037554e-02	-1.053610e-02
1.727253613450643e-08	-1.050460e-02	-1.066516e-02
1.728689766526865e-08	-1.055180e-02	-1.071236e-02
1.730088893754891e-08	-1.055752e-02	-1.071809e-02
1.731553451043794e-08	-1.052193e-02	-1.068250e-02
1.733107433224153e-08	-1.043932e-02	-1.059990e-02
1.735089828083605e-08	-1.027103e-02	-1.043162e-02
1.737222615310271e-08	-1.001874e-02	-1.017935e-02
1.739783267335733e-08	-9.634771e-03	-9.795398e-03
1.742712377549052e-08	-9.115425e-03	-9.276081e-03
1.744609551353553e-08	-8.747756e-03	-8.908433e-03
1.746076859353129e-08	-8.453391e-03	-8.614087e-03
1.747431221519154e-08	-8.176888e-03	-8.337603e-03
1.748618656244395e-08	-7.931944e-03	-8.092677e-03
1.749454975725442e-08	-7.758375e-03	-7.919132e-03
1.750504585378119e-08	-7.539549e-03	-7.700312e-03
1.751510216632778e-08	-7.328898e-03	-7.489661e-03
1.752594462594887e-08	-7.100708e-03	-7.261507e-03
1.753116520935627e-08	-6.990446e-03	-7.151284e-03
1.753711143289645e-08	-6.864629e-03	-7.025447e-03
1.754260555969352e-08	-6.748064e-03	-6.908883e-03
1.755023051049531e-08	-6.585802e-03	-6.746621e-03
1.755765349168475e-08	-6.427315e-03	-6.588133e-03
1.756632249274678e-08	-6.241616e-03	-6.402490e-03
1.757675287720490e-08	-6.017609e-03	-6.178516e-03
1.758692039404013e-08	-5.798734e-03	-5.959650e-03
1.760198501080253e-08	-5.473602e-03	-5.634548e-03
1.761847413456050e-08	-5.117196e-03	-5.278177e-03
1.763996892429101e-08	-4.654157e-03	-4.815184e-03
1.766363184771535e-08	-4.150610e-03	-4.311689e-03
1.769239587776375e-08	-3.555395e-03	-3.716536e-03
1.772845129081192e-08	-2.855824e-03	-3.017047e-03
1.775224369579378e-08	-2.436308e-03	-2.597586e-03
1.777301735290717e-08	-2.108373e-03	-2.269699e-03
1.779652365574413e-08	-1.790586e-03	-1.951968e-03
1.782178761325590e-08	-1.522191e-03	-1.683633e-03
1.784930934457629e-08	-1.325494e-03	-1.487004e-03
1.787656300470282e-08	-1.234406e-03	-1.395983e-03
1.790476809877239e-08	-1.249963e-03	-1.411608e-03
1.793458970685715e-08	-1.381928e-03	-1.543644e-03
1.796555593009519e-08	-1.622870e-03	-1.784657e-03
1.799321882861730e-08	-1.892398e-03	-2.054247e-03
1.802022227854963e-08	-2.157355e-03	-2.319262e-03
1.804870649157496e-08	-2.382677e-03	-2.544642e-03
1.807868329833925e-08	-2.506096e-03	-2.668118e-03
1.810806944713809e-08	-2.483903e-03	-2.645978e-03
1.813492351920756e-08	-2.342601e-03	-2.504720e-03
1.816524153535636e-08	-2.086616e-03	-2.248781e-03
1.819509353034154e-08	-1.796948e-03	-1.959153e-03
1.822173220316629e-08	-1.553539e-03	-1.715777e-03
1.824880292140741e-08	-1.346171e-03	-1.508439e-03
1.826948871478555e-08	-1.217922e-03	-1.380211e-03
1.828572525900522e-08	-1.130869e-03	-1.293180e-03
1.830340092396978e-08	-1.038346e-03	-1.200664e-03
1.832192493781037e-08	-9.277880e-04	-1.090119e-03
1.833555075431847e-08	-8.276735e-04	-9.900043e-04
1.835194826485689e-08	-6.751359e-04	-8.374668e-04
1.837226285632778e-08	-4.265220e-04	-5.888805e-04
1.839463411930816e-08	-6.695658e-05	-2.293232e-04
1.841710290764863e-08	3.870120e-04	2.246401e-04
1.843285546789624e-08	7.566569e-04	5.942832e-04
1.844468552419581e-08	1.057226e-03	8.948516e-04
1.845822022980382e-08	1.418400e-03	1.256027e-03
1.847062680836011e-08	1.759514e-03	1.597141e-03
1.848354697611419e-08	2.118158e-03	1.955788e-03
1.849706212655462e-08	2.490277e-03	2.327907e-03
1.851678342129957e-08	3.013826e-03	2.851468e-03
1.853825444964288e-08	3.541362e-03	3.379014e-03
1.855538583671951e-08	3.920929e-03	3.758594e-03
1.856918465146703e-08	4.196458e-03	4.034130e-03
1.858322591424054e-08	4.448413e-03	4.286085e-03
1.859567943739817e-08	4.648345e-03	4.486037e-03
1.860751506205154e-08	4.818792e-03	4.656484e-03
1.861920469087501e-08	4.969425e-03	4.807137e-03
1.863157010081976e-08	5.110827e-03	4.948540e-03
1.864474077695099e-08	5.242395e-03	5.080107e-03
1.865444591727065e-08	5.327378e-03	5.165124e-03
1.866110708400707e-08	5.380086e-03	5.217832e-03
1.866839863958984e-08	5.432599e-03	5.270345e-03
1.867527980554810e-08	5.477177e-03	5.314943e-03
1.868760705980437e-08	5.544857e-03	5.382624e-03
1.869872811975016e-08	5.592129e-03	5.429897e-03
1.871305052980789e-08	5.632776e-03	5.470583e-03
1.872669220960239e-08	5.649171e-03	5.486979e-03
1.873916641500196e-08	5.643653e-03	5.481489e-03
1.874922420761017e-08	5.624032e-03	5.461868e-03
1.876047276837172e-08	5.585030e-03	5.422891e-03
1.877089531102714e-08	5.532181e-03	5.370042e-03
1.877904779170291e-08	5.479275e-03	5.317137e-03
1.878686152021671e-08	5.418861e-03	5.256722e-03
1.879894325850912e-08	5.306575e-03	5.144482e-03
1.881812454679201e-08	5.081772e-03	4.919681e-03
1.883414895545830e-08	4.850936e-03	4.688890e-03
1.884993835839987e-08	4.586643e-03	4.424619e-03
1.886628295953929e-08	4.276215e-03	4.114191e-03
1.887939372532490e-08	4.001285e-03	3.839302e-03
1.888784975070017e-08	3.812282e-03	3.650323e-03
1.889717319272815e-08	3.593712e-03	3.431756e-03
1.890656339356323e-08	3.363084e-03	3.201128e-03
1.892062179272535e-08	2.998948e-03	2.837027e-03
1.892985543273563e-08	2.747999e-03	2.586093e-03
1.894235634745208e-08	2.394293e-03	2.232387e-03
1.895379988181535e-08	2.057154e-03	1.895284e-03
1.896161543795128e-08	1.820045e-03	1.658187e-03
1.896837164552815e-08	1.610864e-03	1.449006e-03
1.897575136576668e-08	1.378148e-03	1.216290e-03
1.898992441314354e-08	9.198376e-04	7.580217e-04
1.900692006544263e-08	3.528319e-04	1.910405e-04
1.902388222081531e-08	-2.290285e-04	-3.907961e-04
1.904326024625309e-08	-9.090510e-04	-1.070793e-03
1.906930897745240e-08	-1.840306e-03	-2.002014e-03
1.909518631548811e-08	-2.774168e-03	-2.935845e-03
1.912338000625934e-08	-3.785118e-03	-3.946764e-03
1.914949489071805e-08	-4.698109e-03	-4.859728e-03
1.916715401672263e-08	-5.293152e-03	-5.454754e-03
1.918228506908617e-08	-5.782619e-03	-5.944205e-03
1.919622065383892e-08	-6.212878e-03	-6.374451e-03
1.920644854167300e-08	-6.514256e-03	-6.675816e-03
1.921642625935248e-08	-6.795073e-03	-6.956629e-03
1.922560539036504e-08	-7.040964e-03	-7.202511e-03
1.923571853942765e-08	-7.297064e-03	-7.458603e-03
1.924744698862305e-08	-7.573437e-03	-7.734967e-03
1.925606671568542e-08	-7.761769e-03	-7.923287e-03
1.926484405687826e-08	-7.940043e-03	-8.101558e-03
1.927317469517846e-08	-8.096154e-03	-8.257664e-03
1.928538320505938e-08	-8.300940e-03	-8.462441e-03
1.929914998170415e-08	-8.496795e-03	-8.658287e-03
1.931006274923412e-08	-8.625345e-03	-8.786831e-03
1.932076380354667e-08	-8.728423e-03	-8.889902e-03
1.933650772797839e-08	-8.838738e-03	-9.000210e-03
1.934372942556823e-08	-8.872923e-03	-9.034391e-03
1.935056308602044e-08	-8.895886e-03	-9.057350e-03
1.935891272437654e-08	-8.911799e-03	-9.073260e-03
1.936950204164893e-08	-8.913347e-03	-9.074805e-03
1.938270245649132e-08	-8.887430e-03	-9.048884e-03
1.939298897839951e-08	-8.846975e-03	-9.008426e-03
1.939902929145386e-08	-8.815458e-03	-8.976907e-03
1.940511746638603e-08	-8.778267e-03	-8.939716e-03
1.941111406583858e-08	-8.736642e-03	-8.898092e-03
1.942247009571179e-08	-8.645602e-03	-8.807047e-03
1.943599658521012e-08	-8.518621e-03	-8.680066e-03
1.944927806093338e-08	-8.377151e-03	-8.538595e-03
1.946010335140318e-08	-8.251559e-03	-8.413004e-03
1.946958394943595e-08	-8.135434e-03	-8.296879e-03
1.947907732732747e-08	-8.014535e-03	-8.175980e-03
1.949208009574098e-08	-7.843048e-03	-8.004496e-03
1.951060627921813e-08	-7.589497e-03	-7.750948e-03
1.952757441297223e-08	-7.348618e-03	-7.510073e-03
1.954591838511363e-08	-7.076690e-03	-7.238152e-03
1.955730053133247e-08	-6.899949e-03	-7.061415e-03
1.956681286619948e-08	-6.746000e-03	-6.907472e-03
1.957581518048477e-08	-6.593936e-03	-6.755410e-03
1.958857967441156e-08	-6.365465e-03	-6.526945e-03
1.960273476126300e-08	-6.091644e-03	-6.253131e-03
1.961829375672193e-08	-5.762565e-03	-5.924061e-03
1.962941421875778e-08	-5.508123e-03	-5.669627e-03
1.964255746558221e-08	-5.186567e-03	-5.348078e-03
1.965530090576759e-08	-4.854448e-03	-5.015967e-03
1.967131458726661e-08	-4.412897e-03	-4.574429e-03
1.968883720916632e-08	-3.907106e-03	-4.068638e-03
1.970668412808183e-08	-3.379781e-03	-3.541341e-03
1.973142848444893e-08	-2.658094e-03	-2.819675e-03
1.976132455763786e-08	-1.854947e-03	-2.016554e-03
1.977798457062388e-08	-1.460837e-03	-1.622461e-03
1.978855377437975e-08	-1.236814e-03	-1.398462e-03
1.979614140609416e-08	-1.089553e-03	-1.251195e-03
1.980698478622847e-08	-8.992970e-04	-1.060939e-03
1.981750974909967e-08	-7.373401e-04	-8.990039e-04
1.983116168663939e-08	-5.596507e-04	-7.213289e-04
1.984546973735015e-08	-4.100026e-04	-5.716963e-04
1.986414557946623e-08	-2.630072e-04	-4.247213e-04
1.988396459434791e-08	-1.542030e-04	-3.159395e-04
1.989398523313217e-08	-1.133407e-04	-2.750887e-04
1.990508822691953e-08	-7.568044e-05	-2.374414e-04
1.991594413496309e-08	-4.457313e-05	-2.063468e-04
1.992851059035267e-08	-1.337617e-05	-1.751648e-04
1.994215853607398e-08	1.653397e-05	-1.452709e-04
1.996235047933761e-08	5.490660e-05	-1.069226e-04
1.998411211368576e-08	8.645973e-05	-7.539565e-05
1.999757641805018e-08	9.850613e-05	-6.336538e-05
2.000970627231527e-08	1.021104e-04	-5.977554e-05
2.002079586843024e-08	9.779082e-05	-6.410816e-05
2.003840753694522e-08	7.252830e-05	-8.939108e-05
2.005757310786720e-08	1.571759e-05	-1.462234e-04
2.007675471093982e-08	-7.413809e-05	-2.361000e-04
2.009471117411972e-08	-1.875189e-04	-3.494997e-04
2.011245222393363e-08	-3.238376e-04	-4.858362e-04
2.013117102390445e-08	-4.874031e-04	-6.494196e-04
2.014759391020794e-08	-6.411669e-04	-8.031985e-04
2.016066864285786e-08	-7.660612e-04	-9.281044e-04
2.017503420178650e-08	-9.014703e-04	-1.063526e-03
2.019009795696881e-08	-1.037259e-03	-1.199327e-03
2.020184530611323e-08	-1.136275e-03	-1.298352e-03
2.021012949455725e-08	-1.201446e-03	-1.363535e-03
2.022014446976087e-08	-1.274230e-03	-1.436322e-03
2.022998712900138e-08	-1.338693e-03	-1.500791e-03
2.024465058305366e-08	-1.420432e-03	-1.582541e-03
2.025865050541433e-08	-1.481421e-03	-1.643541e-03
2.027292143310957e-08	-1.525456e-03	-1.687586e-03
2.028431272759726e-08	-1.547037e-03	-1.709174e-03
2.029245140097295e-08	-1.554947e-03	-1.717093e-03
2.030105639566674e-08	-1.556474e-03	-1.718622e-03
2.031339304663389e-08	-1.546414e-03	-1.708562e-03
2.033287602786223e-08	-1.501363e-03	-1.663530e-03
